VMailMessage,DayMins,EveMins,NightMins,IntlMins,CustServCalls,DayCalls,DayCharge,EveCalls,EveCharge,NightCalls,NightCharge,IntlCalls,IntlCharge,AreaCode,Phone,AccountLength,Churn,IntlPlan,VMailPlan,State
0,87.7,214.8,201.3,10.8,1,74,14.91,58,18.26,147,9.06,6,2.92,415,358-5721,78,0,0,0,MS
0,209.8,194.5,200.4,11.3,0,82,35.67,94,16.53,85,9.02,3,3.05,408,358-5826,85,0,0,0,SD
0,115.8,243.3,184.6,13.1,1,108,19.69,111,20.68,78,8.31,5,3.54,415,358-5953,112,0,0,0,UT
20,133.3,184.1,272.9,13.5,1,63,22.66,123,15.65,107,12.28,2,3.65,510,358-6672,52,0,0,1,SD
24,131.5,230.2,283.7,10,2,98,22.36,111,19.57,87,12.77,3,2.7,408,358-6796,11,0,0,1,VA
0,288.8,175.9,215.4,9.5,0,86,49.1,87,14.95,106,9.69,2,2.57,408,358-7165,44,1,0,0,OK
17,183.2,252.8,156.7,9.7,0,95,31.14,125,21.49,95,7.05,3,2.62,415,358-7379,112,0,0,1,MA
0,130,185.3,178.7,8.3,0,110,22.1,88,15.75,105,8.04,4,2.24,415,358-7914,82,0,0,0,TX
0,231.2,188.7,206.9,12.3,1,135,39.3,74,16.04,124,9.31,1,3.32,415,358-8025,171,0,0,0,WY
0,205.3,166.7,240.6,7.8,1,95,34.9,128,14.17,84,10.83,4,2.11,408,358-8729,147,0,0,0,ND
0,237.9,247.6,208.9,13.9,1,125,40.44,93,21.05,68,9.4,4,3.75,415,358-9095,128,1,0,0,NJ
0,206.7,281.1,158.5,11,3,87,35.14,83,23.89,77,7.13,5,2.97,415,358-9146,7,0,0,0,IN
0,153.2,210.8,153.5,7.8,1,78,26.04,99,17.92,100,6.91,3,2.11,510,358-9898,75,0,1,0,LA
0,241.8,170.5,295.3,11.8,3,93,41.11,83,14.49,104,13.29,7,3.19,408,359-1231,138,0,0,0,NJ
0,179.5,162.3,264.5,6.6,1,125,30.52,139,13.8,133,11.9,2,1.78,510,359-1441,96,0,0,0,PA
0,129.6,246.2,172.1,9.4,3,79,22.03,99,20.93,124,7.74,10,2.54,415,359-2197,140,0,0,0,WI
30,178.1,236.7,264,8.4,0,111,30.28,109,20.12,118,11.88,2,2.27,415,359-2740,58,0,0,1,MA
16,90.4,201.3,227.1,13.1,0,105,15.37,109,17.11,115,10.22,4,3.54,415,359-2915,136,0,0,1,WA
0,226.3,274.3,242.7,8.2,2,95,38.47,109,23.32,119,10.92,3,2.21,510,359-3423,27,1,0,0,SD
0,219.1,242.9,168.9,10.1,2,100,37.25,90,20.65,101,7.6,4,2.73,408,359-3618,167,0,1,0,ND
19,178.1,212.8,226.3,10,1,110,30.28,100,18.09,123,10.18,6,2.7,415,359-3833,119,0,0,1,NH
0,131.2,162.9,159,8.2,2,98,22.3,97,13.85,106,7.15,6,2.21,408,359-4081,38,0,0,0,NC
0,295.4,232.1,204.4,11.5,1,126,50.22,117,19.73,123,9.2,2,3.11,415,359-4336,39,1,0,0,KY
0,275.4,187.5,147.1,13.6,1,150,46.82,62,15.94,126,6.62,3,3.67,408,359-4587,178,0,0,0,NV
43,29.9,129.1,325.9,8.6,2,123,5.08,117,10.97,105,14.67,6,2.32,408,359-5091,36,0,0,1,SC
33,239.2,235.5,156.3,9.5,1,109,40.66,112,20.02,95,7.03,4,2.57,408,359-5160,143,0,0,1,GA
0,176.9,90.7,238,9.5,1,109,30.07,104,7.71,69,10.71,2,2.57,415,359-5461,130,0,0,0,TX
35,217.1,220.8,249.5,8,2,92,36.91,134,18.77,93,11.23,5,2.16,415,359-5718,119,0,0,1,OH
0,270,256.6,168.5,12,2,102,45.9,111,21.81,104,7.58,5,3.24,408,359-5731,172,1,0,0,AL
0,125.2,205.4,254.4,18.9,0,99,21.28,107,17.46,111,11.45,2,5.1,408,359-5890,128,0,0,0,ID
0,192.1,169.9,166.6,11.4,1,97,32.66,94,14.44,54,7.5,4,3.08,408,359-5893,174,0,0,0,ID
0,125.7,207.6,183.1,12.9,1,96,21.37,137,17.65,103,8.24,2,3.48,408,359-6163,82,0,0,0,PA
0,173.1,240.3,233.2,9,1,140,29.43,105,20.43,117,10.49,5,2.43,415,359-6196,92,0,1,0,ID
0,314.1,222.4,259,12.3,3,86,53.4,99,18.9,121,11.66,5,3.32,415,359-6232,74,1,0,0,MI
0,222.3,146.2,275.6,8.9,3,99,37.79,82,12.43,82,12.4,4,2.4,415,359-6931,79,0,0,0,WV
0,202,163.5,195.4,10.4,1,126,34.34,86,13.9,84,8.79,6,2.81,408,359-6995,158,0,0,0,LA
50,208.8,132.9,136.7,11.1,2,130,35.5,104,11.3,107,6.15,4,3,415,359-7255,134,0,0,1,OR
0,308.6,150.8,198.7,7.3,4,139,52.46,94,12.82,66,8.94,3,1.97,415,359-7426,44,1,0,0,IA
0,251,91.2,142.2,13.8,3,119,42.67,96,7.75,87,6.4,3,3.73,415,359-7521,138,0,0,0,VA
0,221,165.4,235.4,9.7,1,115,37.57,97,14.06,117,10.59,4,2.62,408,359-7562,55,0,1,0,NC
0,207.2,256,211,9.9,1,113,35.22,80,21.76,87,9.49,1,2.67,510,359-7648,113,0,0,0,VT
0,134.3,202.3,195.9,12.6,2,98,22.83,109,17.2,100,8.82,5,3.4,415,359-7694,25,0,0,0,MT
0,118.7,205.1,172.2,10.4,3,90,20.18,57,17.43,100,7.75,6,2.81,408,359-7788,94,0,0,0,VT
30,58.8,219.5,152.3,7.1,0,104,10,107,18.66,118,6.85,3,1.92,510,359-8466,100,0,0,1,ME
0,191.3,261.5,182.3,10,1,134,32.52,113,22.23,111,8.2,3,2.7,510,359-9223,124,0,0,0,NE
0,173.9,287.4,204.8,9.1,1,111,29.56,105,24.43,91,9.22,7,2.46,415,359-9369,96,0,0,0,MA
0,190.9,226.6,230.1,7.8,2,62,32.45,53,19.26,96,10.35,3,2.11,510,359-9454,103,0,0,0,AK
0,126.7,206,247.8,13.3,1,108,21.54,90,17.51,114,11.15,7,3.59,408,359-9794,125,0,0,0,DE
43,206.7,174.6,241.5,10.9,1,79,35.14,122,14.84,80,10.87,3,2.94,510,359-9972,149,0,0,1,OK
0,246.4,160.3,170.9,7.6,1,83,41.89,88,13.63,99,7.69,7,2.05,415,359-9992,90,0,0,0,WY
0,61.6,77.1,173,8.2,4,117,10.47,85,6.55,99,7.79,7,2.21,408,360-1171,144,1,0,0,NY
0,110.9,213.4,186.2,7.9,2,54,18.85,82,18.14,116,8.38,2,2.13,408,360-1320,116,0,0,0,NV
0,253.5,117.9,248.5,14,0,104,43.1,123,10.02,104,11.18,2,3.78,415,360-1406,124,0,0,0,AZ
0,249.6,252.4,280.2,11.8,1,118,42.43,119,21.45,90,12.61,3,3.19,408,360-1596,12,1,0,0,AZ
39,117.6,159.2,236.4,11.3,2,82,19.99,60,13.53,113,10.64,10,3.05,510,360-1643,54,0,0,1,CO
0,222.5,169.7,264.3,9,2,74,37.83,75,14.42,94,11.89,3,2.43,415,360-1745,109,0,0,0,SC
0,112.8,199.4,142.7,10.1,0,133,19.18,116,16.95,105,6.42,5,2.73,415,360-1776,131,0,0,0,RI
0,252.7,221.1,109.9,12.4,2,97,42.96,121,18.79,100,4.95,4,3.35,408,360-1852,60,0,0,0,MT
22,252.9,177.9,158.4,8.5,3,112,42.99,99,15.12,146,7.13,4,2.3,415,360-2107,50,0,0,1,MT
0,234.9,270.8,219.3,13.9,1,136,39.93,134,23.02,101,9.87,2,3.75,415,360-2329,160,1,0,0,CT
0,138.7,256.9,234.9,10,0,107,23.58,113,21.84,74,10.57,3,2.7,408,360-2479,104,0,0,0,VA
28,151.4,152.4,250.1,0,1,95,25.74,97,12.95,109,11.25,0,0,408,360-2690,87,0,0,1,HI
0,109.5,286.1,247.6,4.9,1,105,18.62,90,24.32,113,11.14,9,1.32,415,360-3126,78,0,0,0,SC
0,312,129.4,217.6,10.5,0,109,53.04,100,11,74,9.79,2,2.84,408,360-3324,93,1,1,0,MD
0,147.9,228.4,299.7,9.6,3,109,25.14,117,19.41,90,13.49,9,2.59,408,360-3525,115,0,0,0,RI
0,102,270.2,148.2,10.7,1,95,17.34,139,22.97,105,6.67,3,2.89,415,360-4320,85,0,0,0,WI
0,156,276.1,175.9,9.3,1,88,26.52,81,23.47,94,7.92,5,2.51,408,360-5636,165,0,0,0,WI
0,136.3,172.2,137.5,7.1,0,97,23.17,108,14.64,101,6.19,5,1.92,415,360-5779,87,0,0,0,SC
0,245,180.4,262.9,9.7,1,112,41.65,91,15.33,105,11.83,6,2.62,510,360-5794,94,0,0,0,IN
25,197.4,295.7,211.7,13.2,0,73,33.56,113,25.13,73,9.53,2,3.56,415,360-6024,78,0,0,1,SD
0,94.1,280.3,205,9.8,0,136,16,122,23.83,77,9.23,4,2.65,408,360-6309,73,0,0,0,MA
0,261.9,148.1,145.2,13.8,0,113,44.52,99,12.59,74,6.53,4,3.73,408,360-6416,64,0,0,0,NE
0,158,292.5,241.1,9.1,1,106,26.86,114,24.86,89,10.85,4,2.46,415,360-6868,158,0,0,0,IA
24,176,277.9,174.7,14.7,1,118,29.92,116,23.62,71,7.86,7,3.97,415,360-7076,68,0,0,1,FL
0,216.2,222.2,192,3.1,2,67,36.75,133,18.89,95,8.64,1,0.84,415,360-7079,133,0,0,0,LA
42,166.9,273.2,171,11.5,1,101,28.37,84,23.22,106,7.69,1,3.11,408,360-7246,93,0,0,1,WY
20,264.7,216.5,210.7,10.4,0,81,45,110,18.4,102,9.48,7,2.81,415,360-7404,37,0,0,1,MN
0,164.6,270.6,230.4,8,0,110,27.98,103,23,109,10.37,3,2.16,510,360-7477,116,0,0,0,IL
0,200.6,152.5,199.4,7.7,3,106,34.1,127,12.96,128,8.97,2,2.08,408,360-7839,102,0,0,0,WI
0,170.5,193.2,188,11.2,0,113,28.99,129,16.42,91,8.46,6,3.02,415,360-8135,112,0,0,0,KY
0,104.6,149.5,255.1,6.5,2,121,17.78,71,12.71,67,11.48,8,1.76,408,360-8666,210,0,0,0,VA
0,111.4,175,217.2,5.5,3,133,18.94,66,14.88,106,9.77,6,1.49,510,360-8919,224,0,0,0,ID
30,185,249.5,157.8,7.4,0,117,31.45,141,21.21,103,7.1,7,2,408,360-9005,130,0,0,1,IN
35,186.8,261,317.8,15,0,124,31.76,69,22.19,103,14.3,5,4.05,415,360-9038,33,0,0,1,TN
38,177.1,163.7,242.7,7.4,0,88,30.11,108,13.91,72,10.92,2,2,415,360-9676,100,0,0,1,CT
26,116.7,145.9,175.1,9.9,1,71,19.84,88,12.4,103,7.88,3,2.67,415,361-1315,190,0,0,1,RI
47,141.6,207.9,203.6,10.2,0,95,24.07,130,17.67,95,9.16,11,2.75,415,361-1404,92,0,0,1,WV
0,123.1,158.4,256.1,9.3,0,100,20.93,82,13.46,82,11.52,5,2.51,415,361-1581,107,0,0,0,WV
0,220.8,265.7,212.8,6.4,0,100,37.54,106,22.58,94,9.58,3,1.73,510,361-1900,40,0,1,0,CT
0,147.7,283.3,188.3,6.9,2,94,25.11,83,24.08,124,8.47,5,1.86,415,361-2170,128,0,0,0,LA
0,81.9,253.8,213.1,8.9,2,75,13.92,114,21.57,125,9.59,1,2.4,510,361-2349,119,1,0,0,TX
0,218.9,299.9,158.6,11.3,2,105,37.21,87,25.49,110,7.14,4,3.05,408,361-2924,109,0,0,0,AL
0,186.1,254.3,214,14.6,2,98,31.64,57,21.62,127,9.63,7,3.94,408,361-3337,19,0,0,0,NH
35,192.6,135.2,216.2,7.9,2,97,32.74,101,11.49,101,9.73,2,2.13,415,361-3779,50,0,0,1,MI
0,260.8,258.1,131.3,5.8,1,87,44.34,78,21.94,123,5.91,2,1.57,415,361-4137,35,0,0,0,ND
0,203.6,161.7,175.9,8.4,0,61,34.61,127,13.74,97,7.92,3,2.27,408,361-4910,76,0,0,0,GA
0,35.1,180.8,251.6,12.7,1,62,5.97,89,15.37,58,11.32,2,3.43,415,361-5225,122,0,0,0,PA
0,150.4,230.5,186.3,12.3,1,119,25.57,99,19.59,76,8.38,4,3.32,415,361-5277,130,0,0,0,IA
0,49.9,150.7,188.2,10.1,2,123,8.48,81,12.81,67,8.47,4,2.73,510,361-5864,205,0,0,0,IN
0,168.6,205.1,175.8,5.9,3,71,28.66,48,17.43,88,7.91,2,1.59,510,361-5936,157,0,0,0,VT
0,171.5,160,212.4,5,1,99,29.16,103,13.6,102,9.56,2,1.35,510,361-6563,224,1,1,0,DE
0,193.7,126.9,221.2,8.8,0,74,32.93,84,10.79,166,9.95,4,2.38,415,361-6814,34,0,0,0,NE
0,108.6,209.9,222.6,7.9,1,108,18.46,126,17.84,117,10.02,5,2.13,408,361-7283,78,1,0,0,MS
0,140.1,231.4,188.1,11.2,2,120,23.82,128,19.67,127,8.46,5,3.02,415,361-7702,122,0,0,0,MN
25,192.7,225.9,254.2,10.9,2,85,32.76,105,19.2,59,11.44,6,2.94,415,361-7998,131,0,0,1,AL
33,200.3,226.6,198.8,12.9,2,75,34.05,67,19.26,91,8.95,3,3.48,408,361-8113,132,0,1,1,HI
0,184,120.4,153.7,11,0,120,31.28,119,10.23,86,6.92,3,2.97,415,361-8239,109,0,0,0,WA
0,198.1,156.7,182.1,9.3,3,160,33.68,87,13.32,76,8.19,3,2.51,415,361-8288,80,0,0,0,MT
0,257.3,184.8,108.9,13.5,0,84,43.74,115,15.71,109,4.9,7,3.65,415,361-8367,101,0,0,0,DC
0,189.8,173.7,257.1,10.3,0,122,32.27,85,14.76,84,11.57,1,2.78,510,361-9195,171,0,0,0,HI
0,100.8,230,193.6,9.5,0,112,17.14,69,19.55,95,8.71,2,2.57,415,361-9621,169,0,0,0,MT
0,209.1,205,119.4,7.8,2,141,35.55,93,17.43,111,5.37,3,2.11,510,361-9839,109,0,1,0,NC
33,243.1,213.8,228.7,12.1,2,92,41.33,92,18.17,104,10.29,2,3.27,415,361-9845,92,0,0,1,DE
0,183.9,255.9,275,10.8,1,115,31.26,101,21.75,145,12.38,11,2.92,415,361-9923,101,0,0,0,MN
0,189,118.5,248.1,17.1,0,100,32.13,99,10.07,87,11.16,6,4.62,510,362-1146,55,0,0,0,MO
37,220,217.3,152.8,14.7,3,80,37.4,102,18.47,71,6.88,6,3.97,415,362-1407,72,0,0,1,GA
0,193,89.8,172.8,15.3,1,97,32.81,99,7.63,104,7.78,3,4.13,510,362-1490,124,0,0,0,OH
0,158.1,115.2,182.4,11.8,0,117,26.88,149,9.79,92,8.21,7,3.19,415,362-2067,57,0,0,0,KS
0,205.2,240.6,79.7,14.4,0,97,34.88,77,20.45,108,3.59,12,3.89,510,362-2314,158,0,0,0,AZ
0,152.9,256.6,173.6,5.3,2,81,25.99,82,21.81,112,7.81,6,1.43,510,362-2353,78,0,0,0,NY
0,117.9,160.4,235.3,11.4,0,101,20.04,92,13.63,150,10.59,10,3.08,408,362-2356,83,0,0,0,MO
0,216,188.2,147.1,3.6,2,73,36.72,117,16,98,6.62,7,0.97,510,362-2776,85,0,1,0,MD
16,118.9,228.3,180.1,8.2,2,112,20.21,97,19.41,111,8.1,5,2.21,408,362-2787,101,0,0,1,MT
0,133.4,223.9,180.4,10.2,1,107,22.68,117,19.03,85,8.12,13,2.75,510,362-3107,143,0,0,0,WA
0,179.3,252.7,227.5,8,0,97,30.48,126,21.48,114,10.24,5,2.16,415,362-3660,43,0,0,0,AZ
0,179.2,283.3,285.4,5.8,2,59,30.46,101,24.08,83,12.84,7,1.57,415,362-4159,35,0,0,0,OK
0,260.4,146,269.5,11.5,5,115,44.27,46,12.41,87,12.13,4,3.11,415,362-4596,96,0,0,0,OK
0,178.1,146.5,137.6,8.5,1,109,30.28,86,12.45,78,6.19,2,2.3,415,362-4685,161,0,0,0,OR
0,196.1,185.5,250,5.2,2,89,33.34,87,15.77,132,11.25,6,1.4,415,362-5044,131,0,0,0,WV
0,189.1,246.1,242,10.4,1,105,32.15,147,20.92,106,10.89,5,2.81,415,362-5111,159,1,0,0,NE
0,265.2,178.7,174.7,10.7,2,122,45.08,102,15.19,90,7.86,9,2.89,510,362-5579,82,0,0,0,WA
0,235.8,157.2,188.2,12,0,109,40.09,94,13.36,99,8.47,3,3.24,415,362-5889,85,0,0,0,HI
0,118.4,249.3,227,13.6,5,126,20.13,97,21.19,56,10.22,3,3.67,415,362-5899,117,1,0,0,IN
0,161.3,220.6,224.7,9.6,1,122,27.42,95,18.75,104,10.11,3,2.59,408,362-6528,129,0,0,0,DE
0,197.9,181.5,281.4,6.7,3,108,33.64,109,15.43,56,12.66,5,1.81,415,362-7318,71,0,0,0,DE
37,237.1,264.2,271.3,7.9,1,76,40.31,125,22.46,120,12.21,3,2.13,408,362-7581,81,0,1,1,ND
0,233.7,207.9,212.7,12,2,114,39.73,109,17.67,101,9.57,2,3.24,415,362-7604,37,0,0,0,NV
0,103.3,138.5,164.8,9,2,103,17.56,79,11.77,98,7.42,2,2.43,415,362-7835,71,0,0,0,AL
0,193.7,183.2,293.7,10.8,1,108,32.93,124,15.57,72,13.22,5,2.92,415,362-7870,105,0,0,0,NM
31,175.2,199.2,219.8,13.2,1,68,29.78,73,16.93,99,9.89,6,3.56,510,362-7951,67,0,0,1,NE
0,122.4,143.8,157,11.5,1,88,20.81,111,12.22,106,7.07,3,3.11,510,362-8280,126,0,0,0,DC
0,183.6,58.6,202.6,8.7,1,107,31.21,118,4.98,99,9.12,3,2.35,408,362-8331,50,0,0,0,AK
0,187.8,149.2,201.4,11,2,95,31.93,143,12.68,113,9.06,4,2.97,408,362-8378,73,0,0,0,NC
36,294.9,165.7,189.2,9.8,3,106,50.13,115,14.08,63,8.51,5,2.65,415,362-8763,118,0,0,1,CO
0,203.8,87.8,166.2,11.7,1,85,34.65,110,7.46,122,7.48,4,3.16,408,362-8886,114,0,0,0,IN
0,189.7,115.9,220.6,7.4,0,100,32.25,133,9.85,115,9.93,4,2,510,362-9391,59,0,0,0,WV
0,160.1,256.7,270,7,2,87,27.22,120,21.82,107,12.15,1,1.89,415,362-9411,141,0,0,0,NM
0,251.8,205.7,275.2,9.8,2,72,42.81,126,17.48,109,12.38,7,2.65,415,362-9748,77,1,0,0,ID
29,163.8,134.9,79.3,8.8,2,77,27.85,112,11.47,95,3.57,2,2.38,415,362-9983,82,0,0,1,ND
42,196.8,254.9,138.3,20,0,89,33.46,122,21.67,126,6.22,6,5.4,510,363-1069,36,1,1,1,ME
0,128.8,104.9,141.1,11.2,1,96,21.9,71,8.92,128,6.35,2,3.02,408,363-1107,168,0,0,0,IA
0,190.4,92,224.8,13.6,2,91,32.37,107,7.82,108,10.12,17,3.67,415,363-1123,94,0,0,0,NY
0,255.3,194.6,276.6,3.7,3,114,43.4,83,16.54,78,12.45,5,1,415,363-1208,85,0,0,0,MN
23,175.7,258.9,268.4,14.1,1,82,29.87,136,22.01,154,12.08,7,3.81,510,363-1366,71,0,0,1,MT
0,256.5,222.1,156.7,13,1,87,43.61,101,18.88,122,7.05,3,3.51,415,363-1413,127,0,1,0,NM
0,234.8,106.8,178.5,9.9,0,89,39.92,131,9.08,122,8.03,6,2.67,510,363-1560,58,0,0,0,FL
0,207.3,198.4,114.1,8.6,1,115,35.24,82,16.86,83,5.13,4,2.32,510,363-1719,149,0,0,0,NC
0,92.2,211.2,129.1,13.1,1,108,15.67,120,17.95,73,5.81,6,3.54,415,363-2193,42,0,0,0,ID
0,219.9,143.3,130.6,11.7,1,80,37.38,117,12.18,69,5.88,7,3.16,510,363-2407,189,0,0,0,IN
0,191.5,175.2,220.3,0,0,88,32.56,78,14.89,118,9.91,0,0,415,363-2602,114,0,0,0,OH
0,170.5,277.5,162.5,12.2,1,86,28.99,88,23.59,117,7.31,6,3.29,408,363-3295,96,0,0,0,ID
0,232.6,253.4,154,10.5,1,96,39.54,117,21.54,101,6.93,9,2.84,408,363-3469,105,0,0,0,ID
0,207.6,251.6,191.6,10.9,2,68,35.29,123,21.39,100,8.62,6,2.94,415,363-3486,68,0,0,0,KS
0,205.7,214.5,226.1,6.7,1,123,34.97,108,18.23,106,10.17,18,1.81,408,363-3515,79,0,0,0,ND
0,205.4,134.9,310.5,10.3,3,101,34.92,77,11.47,83,13.97,2,2.78,415,363-3571,146,0,0,0,VA
0,49.2,143.9,203,12.1,1,121,8.36,136,12.23,97,9.14,13,3.27,408,363-3763,162,0,0,0,CT
0,184.5,172,183.4,13.7,3,81,31.37,103,14.62,96,8.25,3,3.7,510,363-3818,87,0,0,0,SD
0,204.2,292.6,244.3,10.5,0,100,34.71,139,24.87,105,10.99,2,2.84,415,363-3911,76,0,0,0,IN
0,203.4,167.7,132,9.2,2,81,34.58,110,14.25,124,5.94,5,2.48,415,363-4005,166,0,0,0,MA
0,97.1,228,240,10.6,1,98,16.51,131,19.38,111,10.8,3,2.86,408,363-4779,117,0,0,0,VA
0,193.6,148.7,282.5,13.1,2,58,32.91,115,12.64,105,12.71,1,3.54,415,363-4967,109,0,0,0,OH
0,211.3,162.6,134.7,13.2,3,120,35.92,122,13.82,118,6.06,5,3.56,415,363-5450,65,0,0,0,MI
21,232.4,211.9,273,5,3,96,39.51,118,18.01,102,12.29,5,1.35,510,363-5819,173,0,0,1,ID
0,142.5,195.7,122.1,7.8,2,87,24.23,88,16.63,117,5.49,8,2.11,510,363-5853,100,0,0,0,AR
0,175.5,249.3,270.2,10.2,1,67,29.84,85,21.19,98,12.16,3,2.75,408,363-5947,81,0,0,0,IN
0,239.8,128.9,249.9,11.3,1,107,40.77,121,10.96,110,11.25,5,3.05,510,363-6695,127,0,0,0,NJ
0,191.4,205.4,205.7,10.2,3,93,32.54,119,17.46,121,9.26,3,2.75,415,363-6896,154,0,0,0,NE
31,313.8,147.7,192.7,10.1,3,87,53.35,103,12.55,97,8.67,7,2.73,415,363-7802,210,0,0,1,NC
0,177.4,240.3,237.3,12,0,136,30.16,104,20.43,133,10.68,3,3.24,408,363-7979,74,0,0,0,WI
0,266,214.6,306.2,14.2,2,97,45.22,94,18.24,100,13.78,2,3.83,415,363-8033,112,1,0,0,SC
17,186.9,240,200.9,5.8,1,94,31.77,138,20.4,64,9.04,3,1.57,510,363-8244,171,0,0,1,DE
37,201.2,280.1,154.2,11.8,1,76,34.2,122,23.81,110,6.94,1,3.19,415,363-8424,57,0,0,1,KS
26,183.9,240.7,185.7,15,1,83,31.26,93,20.46,125,8.36,3,4.05,510,363-8715,138,0,0,1,KS
0,117.1,249.6,162.2,11.1,3,118,19.91,90,21.22,84,7.3,4,3,408,363-8755,63,0,0,0,DE
0,146.7,274,321.3,8.9,3,64,24.94,99,23.29,98,14.46,1,2.4,415,363-8824,99,0,0,0,CT
0,256.5,199.5,188.3,7,3,112,43.61,90,16.96,122,8.47,5,1.89,415,363-9663,126,0,0,0,MS
0,168.3,87.6,247.2,8.4,1,96,28.61,91,7.45,87,11.12,6,2.27,415,363-9969,122,0,0,0,KY
0,131.9,167.6,205.9,14.7,3,96,22.42,107,14.25,106,9.27,5,3.97,510,364-1134,58,0,0,0,AK
0,45,151.3,152.9,9.8,2,108,7.65,74,12.86,94,6.88,6,2.65,408,364-1969,61,0,0,0,MO
0,187,134.6,242.2,7.4,2,133,31.79,74,11.44,127,10.9,5,2,408,364-1995,142,0,0,0,DE
33,218.7,155,99,12.1,1,104,37.18,144,13.18,117,4.46,4,3.27,415,364-2166,100,0,0,1,IN
35,200.4,272.8,214.5,8.3,1,104,34.07,89,23.19,100,9.65,4,2.24,415,364-2439,116,0,0,1,WI
31,237.1,205.6,196.7,10.1,4,63,40.31,117,17.48,85,8.85,5,2.73,408,364-2495,121,0,0,1,OK
0,166.7,179.3,242.7,6.8,4,61,28.34,88,15.24,131,10.92,7,1.84,415,364-3286,88,1,0,0,NV
0,164.8,229.9,167.3,14.8,2,98,28.02,96,19.54,108,7.53,2,4,415,364-3567,32,0,0,0,NY
0,158.6,220,252.9,9.1,0,112,26.96,114,18.7,106,11.38,3,2.46,415,364-4927,106,0,0,0,OH
32,211,155.1,234.8,11.4,1,99,35.87,89,13.18,96,10.57,5,3.08,510,364-5126,129,0,0,1,PA
0,185.1,233,152.2,9.1,0,126,31.47,98,19.81,106,6.85,7,2.46,415,364-5362,141,0,0,0,MD
36,123.7,172.6,280.5,8.8,1,125,21.03,106,14.67,127,12.62,4,2.38,415,364-5510,101,1,0,1,ND
0,213.8,159.6,139.2,5,2,105,36.35,84,13.57,137,6.26,10,1.35,510,364-6381,184,0,1,0,CT
0,150.5,152.9,215.9,3.5,1,106,25.59,112,13,86,9.72,3,0.95,408,364-6445,156,0,0,0,CO
0,241.2,116.5,152.2,10.6,0,134,41,114,9.9,91,6.85,4,2.86,408,364-6801,42,0,0,0,MA
0,224.7,129.4,167.6,15.8,1,81,38.2,112,11,109,7.54,6,4.27,408,364-7622,102,0,0,0,AL
45,130.5,208.4,141.6,11,4,114,22.19,94,17.71,114,6.37,5,2.97,510,364-7644,55,1,0,1,FL
0,172.8,183.1,158.8,7.9,4,58,29.38,108,15.56,104,7.15,3,2.13,415,364-7719,111,1,0,0,AK
0,125.4,261.5,241.6,11.4,2,116,21.32,95,22.23,104,10.87,9,3.08,510,364-8128,105,0,0,0,HI
0,187.2,114.7,104.7,13.2,1,110,31.82,116,9.75,83,4.71,5,3.56,408,364-8731,39,0,0,0,TN
0,167.6,176,250.9,13.4,2,96,28.49,89,14.96,113,11.29,6,3.62,415,364-8774,95,0,0,0,OR
0,116.8,123.1,217.5,12,1,119,19.86,123,10.46,101,9.79,2,3.24,415,364-8981,54,0,0,0,WI
0,148.5,219.4,198.5,14.5,1,126,25.25,125,18.65,121,8.93,7,3.92,408,364-9040,68,1,1,0,VA
0,151.8,138,233.5,11.2,3,106,25.81,126,11.73,112,10.51,8,3.02,415,364-9059,110,0,0,0,IN
34,156.6,71,261.7,13.4,1,134,26.62,95,6.04,120,11.78,10,3.62,415,364-9240,131,0,0,1,VT
4,141.3,230.4,223.7,9.4,3,96,24.02,88,19.58,85,10.07,3,2.54,510,364-9425,114,0,0,1,SC
45,174.5,217.5,220.3,12.2,1,120,29.67,95,18.49,67,9.91,2,3.29,415,364-9567,130,0,0,1,MD
0,155,133.4,176.1,7,4,110,26.35,104,11.34,84,7.92,4,1.89,415,364-9904,52,1,0,0,TX
0,215.9,145.4,186.9,12.1,1,76,36.7,118,12.36,129,8.41,4,3.27,415,365-1664,137,0,0,0,PA
0,210.7,238.7,253.6,9.2,3,112,35.82,73,20.29,90,11.41,5,2.48,510,365-1688,108,0,0,0,FL
0,268.3,185.5,264.6,6.3,1,114,45.61,111,15.77,88,11.91,7,1.7,415,365-2008,79,1,0,0,PA
0,207.9,172,191.8,14.4,4,91,35.34,109,14.62,143,8.63,7,3.89,415,365-2153,106,0,0,0,NJ
24,180.5,224.1,205.7,2.4,0,85,30.69,92,19.05,103,9.26,3,0.65,510,365-2192,221,0,0,1,SD
21,247.6,256.3,158.6,10.8,2,95,42.09,150,21.79,72,7.14,6,2.92,415,365-2341,96,0,0,1,AR
0,201.9,154.7,164.4,9,1,101,34.32,78,13.15,79,7.4,2,2.43,408,365-3493,176,0,0,0,MD
0,203.4,128.7,190.5,11,1,110,34.58,97,10.94,113,8.57,4,2.97,415,365-3562,125,0,0,0,TX
28,172.9,137.6,203.8,8.3,1,109,29.39,94,11.7,109,9.17,6,2.24,415,365-4387,47,0,0,1,ID
25,215.1,197.4,162.1,10.6,1,140,36.57,69,16.78,117,7.29,10,2.86,415,365-4728,89,0,0,1,AR
0,166.2,255.3,228.1,5.4,1,112,28.25,81,21.7,97,10.26,7,1.46,415,365-5039,86,0,0,0,IN
0,63.7,195.8,210.1,10,1,101,10.83,95,16.64,87,9.45,6,2.7,415,365-5629,116,0,0,0,SD
